step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
75.0,32,810.0,12.857142857142858,3.0420926472566996,11,63,32,1027.0,0.1201418311509558,32,1027.0,0.1201418311509558,4.168485016577344
80.0,38,984.0,16.131147540983605,2.3402299490326097,17,61,38,1201.0,0.16189738758053399,38,1201.0,0.16189738758053399,4.330382404157878
85.0,50,1200.0,18.75,1.4058807420999053,18,64,50,1417.0,0.1029583570027825,50,1417.0,0.1029583570027825,4.43334076116066
90.0,56,1459.0,22.106060606060606,1.4313925810695176,18,66,56,1676.0,0.06043472088091948,56,1676.0,0.06043472088091948,4.493775482041579
95.0,58,1745.0,24.928571428571427,1.4525482637813891,18,70,58,1962.0,0.051893242409163556,58,1962.0,0.051893242409163556,4.545668724450743
100.0,66,2055.0,27.77027027027027,0.9869236991814697,20,74,66,2272.0,0.0480839264444293,66,2272.0,0.0480839264444293,4.593752650895173
105.0,68,2382.0,32.189189189189186,0.4135255184344785,22,74,68,2599.0,0.030732751211090054,68,2599.0,0.030732751211090054,4.624485402106263
110.0,74,2740.0,33.41463414634146,0.17894953991475712,22,82,74,2957.0,0.01303223618023549,74,2957.0,0.01303223618023549,4.637517638286498
115.0,76,3118.0,36.25581395348837,0.8378579136506705,22,86,76,3335.0,0.06243097866900373,76,3335.0,0.06243097866900373,4.699948616955502
120.0,72,2922.0,33.97674418604651,0.9934756064111548,22,86,72,3512.0,0.06457356202326973,72,3512.0,0.06457356202326973,4.764522178978772
125.0,66,2493.0,27.7,1.479239525487833,22,90,66,3483.0,0.05397962431925348,66,3483.0,0.05397962431925348,4.818501803298025
130.0,61,1893.0,20.57608695652174,1.519359668939224,22,92,61,3623.0,0.045113921220667944,61,3623.0,0.045113921220667944,4.863615724518693
135.0,56,1677.0,18.633333333333333,2.012660856050852,26,90,56,3637.0,0.08359844720362368,56,3637.0,0.08359844720362368,4.947214171722317
140.0,58,1736.0,19.727272727272727,1.5033461914928432,28,88,58,3891.0,0.05072488208363139,58,3891.0,0.05072488208363139,4.997939053805949
145.0,71,2048.0,22.26086956521739,1.1839575713985384,30,92,71,4183.0,0.014397024515918693,71,4183.0,0.014397024515918693,5.012336078321868
150.0,74,2402.0,26.108695652173914,1.1203157074101973,34,92,74,4537.0,0.04432497445477157,74,4537.0,0.04432497445477157,5.056661052776639
155.0,81,2792.0,31.022222222222222,0.8658057386926339,38,90,81,4927.0,0.06204981183988873,81,4927.0,0.06204981183988873,5.118710864616528
160.0,86,3212.0,35.68888888888889,0.5823921792209626,38,90,86,5347.0,0.0208930636205557,86,5347.0,0.0208930636205557,5.139603928237084
165.0,86,3642.0,39.58695652173913,0.6722150727326387,38,92,86,5777.0,0.007831551234428441,86,5777.0,0.007831551234428441,5.147435479471512
170.0,86,4072.0,44.26086956521739,0.8576257707417447,38,92,86,6207.0,0.02113750670883208,86,6207.0,0.02113750670883208,5.168572986180344
175.0,88,4504.0,51.18181818181818,0.0005547390308330001,42,88,88,6639.0,3.723679434641947e-05,88,6639.0,3.723679434641947e-05,5.16861022297469
180.0,88,4944.0,56.18181818181818,0.0,42,88,88,7079.0,0.0,88,7079.0,0.0,5.16861022297469
185.0,88,5384.0,57.276595744680854,0.3936119460468577,42,94,88,7519.0,0.02851297524857671,88,7519.0,0.02851297524857671,5.1971231982232675
190.0,88,5824.0,61.95744680851064,0.7673497330407887,42,94,88,7959.0,0.0548590730413177,88,7959.0,0.0548590730413177,5.251982271264585
195.0,90,6268.0,66.68085106382979,0.5200781699300353,42,94,90,8403.0,0.027907335012539645,90,8403.0,0.027907335012539645,5.279889606277124
200.0,90,6718.0,69.97916666666667,0.5747802658263576,42,96,90,8853.0,0.003352932270584986,90,8853.0,0.003352932270584986,5.283242538547709
205.0,90,7168.0,75.45263157894736,0.6390918747666066,43,95,90,9303.0,0.018909800144557776,90,9303.0,0.018909800144557776,5.302152338692267
210.0,84,7194.0,77.35483870967742,0.36088383827277176,45,93,84,9517.0,0.008206576352302729,84,9517.0,0.008206576352302729,5.31035891504457
215.0,76,7234.0,78.6304347826087,1.1714766311296487,46,92,76,9569.0,0.03168341634686519,76,9569.0,0.03168341634686519,5.342042331391435
220.0,80,7618.0,77.73469387755102,1.4573995586974822,46,98,80,9821.0,0.03993912864439666,80,9821.0,0.03993912864439666,5.381981460035832
225.0,82,8018.0,84.4,1.339268738079841,49,95,82,10221.0,0.05599566094667571,82,10221.0,0.05599566094667571,5.437977120982508
230.0,84,8438.0,93.75555555555556,0.610515715781303,54,90,84,10641.0,0.04386312913796283,84,10641.0,0.04386312913796283,5.48184025012047
235.0,88,8868.0,96.3913043478261,0.5902414809769987,54,92,88,11071.0,0.0,88,11071.0,0.0,5.48184025012047
240.0,86,9298.0,101.06521739130434,0.7580364113295751,54,92,86,11501.0,0.013922887752362395,86,11501.0,0.013922887752362395,5.495763137872832
245.0,86,9728.0,110.54545454545455,0.25466759731419714,58,88,86,11931.0,0.018512988889509988,86,11931.0,0.018512988889509988,5.514276126762343
250.0,88,10164.0,115.5,0.00016036962764251624,58,88,88,12367.0,1.1654767298721196e-05,88,12367.0,1.1654767298721196e-05,5.514287781529641
255.0,88,10604.0,115.26086956521739,0.1782188089825112,58,92,88,12807.0,0.012834535303819717,88,12807.0,0.012834535303819717,5.527122316833461
260.0,82,10810.0,115.0,0.8927888387294758,58,94,82,13053.0,0.055731712311459146,82,13053.0,0.055731712311459146,5.5828540291449205
265.0,76,11034.0,117.38297872340425,1.5921812007431997,58,94,76,13179.0,0.06641531109163744,76,13179.0,0.06641531109163744,5.6492693402365575
270.0,80,11420.0,121.48936170212765,1.4777803550143567,58,94,80,13565.0,0.009456203485013307,80,13565.0,0.009456203485013307,5.65872554372157
275.0,84,11830.0,128.58695652173913,1.0500843977783478,62,92,84,13975.0,0.012909259114308699,84,13975.0,0.012909259114308699,5.671634802835879
280.0,84,12250.0,137.64044943820224,0.7063202578369326,65,89,84,14395.0,0.022868040744189817,84,14395.0,0.022868040744189817,5.694502843580069
285.0,78,11735.0,136.45348837209303,0.2406795122507088,68,86,78,14318.0,0.009302157275468067,78,14318.0,0.009302157275468067,5.703805000855537
290.0,70,10596.0,117.73333333333333,1.3006809544701976,68,90,70,13535.0,0.030551473334608163,70,13535.0,0.030551473334608163,5.734356474190145
295.0,64,9595.0,104.29347826086956,2.0212214553310774,68,92,64,13862.0,0.08365904144720542,64,13862.0,0.08365904144720542,5.8180155156373505
300.0,62,8739.0,98.19101123595506,1.7304669467729776,71,89,62,14178.0,0.08974713079267921,62,14178.0,0.08974713079267921,5.9077626464300295
305.0,65,8323.0,97.91764705882353,1.0800872354451296,75,85,65,14492.0,0.04349833139292572,65,14492.0,0.04349833139292572,5.9512609778229555
310.0,73,8668.0,95.25274725274726,0.9202360593575759,75,91,73,14837.0,0.02400611650695413,73,14837.0,0.02400611650695413,5.97526709432991
315.0,79,9047.0,100.52222222222223,0.6808925623040923,77,90,79,15217.0,0.028079786957922983,79,15217.0,0.028079786957922983,6.003346881287833
320.0,85,9456.0,105.06666666666666,0.012649846676479433,79,90,85,15627.0,0.000983782274786485,85,15627.0,0.000983782274786485,6.0043306635626195
325.0,94,9898.0,105.29787234042553,0.0006320062824354088,79,94,94,16070.0,4.426902876737537e-05,94,16070.0,4.426902876737537e-05,6.004374932591387
330.0,90,10348.0,107.79166666666667,0.43193749781667384,79,96,90,16520.0,0.02938814070681951,90,16520.0,0.02938814070681951,6.033763073298206
335.0,90,10798.0,112.47916666666667,0.6848723531406399,79,96,90,16970.0,0.0462137410066042,90,16970.0,0.0462137410066042,6.0799768143048105
340.0,92,11252.0,117.20833333333333,0.5897781362985894,79,96,92,17424.0,0.02053120273465326,92,17424.0,0.02053120273465326,6.100508017039464
345.0,87,11411.0,116.43877551020408,0.7118712772273398,79,98,87,17331.0,0.01185923236574741,87,17331.0,0.01185923236574741,6.112367249405211
350.0,77,11353.0,118.26041666666667,1.4837537817615765,81,96,77,16682.0,0.04676966525061891,77,16682.0,0.04676966525061891,6.15913691465583
355.0,71,11355.0,119.52631578947368,1.4674702735258338,82,95,71,16783.0,0.035479228798833015,71,16783.0,0.035479228798833015,6.194616143454663
360.0,70,11374.0,124.98901098901099,0.9871363087957098,86,91,70,17139.0,0.032407819874046784,70,17139.0,0.032407819874046784,6.22702396332871
365.0,71,11478.0,122.1063829787234,0.874542639237908,89,94,71,17486.0,0.0536202719707849,71,17486.0,0.0536202719707849,6.280644235299495
370.0,78,11845.0,122.11340206185567,0.9302601146088465,90,97,78,17854.0,0.06775184288099335,78,17854.0,0.06775184288099335,6.348396078180489
375.0,85,12249.0,124.98979591836735,0.6021847028371506,90,98,85,18258.0,0.024950061483440852,85,18258.0,0.024950061483440852,6.37334613966393
380.0,92,12695.0,124.46078431372548,0.5614704956244159,90,102,92,18705.0,0.0036921315604055024,92,18705.0,0.0036921315604055024,6.377038271224335
385.0,96,13167.0,130.36633663366337,0.6174804115782713,91,101,96,19178.0,0.01851568110527257,96,19178.0,0.01851568110527257,6.395553952329608
390.0,98,13650.0,139.28571428571428,0.000512621641258209,94,98,98,19661.0,3.7112858940806474e-05,98,19661.0,3.7112858940806474e-05,6.395591065188548
395.0,98,14140.0,144.28571428571428,0.0,94,98,98,20151.0,0.0,98,20151.0,0.0,6.395591065188548
400.0,100,14630.0,140.67307692307693,0.23249593211512548,94,104,100,20641.0,0.016708279490507898,100,20641.0,0.016708279490507898,6.412299344679056
405.0,98,15120.0,145.3846153846154,0.5117176591579813,94,104,98,21131.0,0.036935905357342334,98,21131.0,0.036935905357342334,6.4492352500363985
410.0,100,15619.0,150.18269230769232,0.5056042753472456,94,104,100,21630.0,0.02756660709630047,100,21630.0,0.02756660709630047,6.476801857132699
415.0,102,16119.0,152.06603773584905,0.4964396763180134,94,106,102,22130.0,0.0,102,22130.0,0.0,6.476801857132699
420.0,100,16619.0,156.78301886792454,0.6803251428046506,94,106,100,22630.0,0.014945259627415256,100,22630.0,0.014945259627415256,6.491747116760115
425.0,101,17120.0,166.2135922330097,0.1245090761436161,97,103,101,23131.0,0.00020056594379493423,101,23131.0,0.00020056594379493423,6.49194768270391
430.0,102,17630.0,172.84313725490196,2.200661243276438e-06,98,102,102,23641.0,1.8060797713175973e-07,102,23641.0,1.8060797713175973e-07,6.4919478633118874
435.0,102,18140.0,171.1320754716981,0.1573901710203708,98,106,102,24151.0,0.011296649380708694,102,24151.0,0.011296649380708694,6.503244512692596
440.0,102,18650.0,172.6851851851852,0.39383289795838927,98,108,102,24661.0,0.02953137737287563,102,24661.0,0.02953137737287563,6.532775890065472
445.0,104,19169.0,177.49074074074073,0.4537715261617199,98,108,104,25180.0,0.03393506680966724,104,25180.0,0.03393506680966724,6.56671095687514
450.0,98,19118.0,177.0185185185185,0.4454973858490316,98,108,98,24992.0,0.015099353251743917,98,24992.0,0.015099353251743917,6.581810310126883
455.0,91,18682.0,169.83636363636364,1.2528575771918735,98,110,91,24107.0,0.0338378499662404,91,24107.0,0.0338378499662404,6.615648160093124
460.0,82,17281.0,158.54128440366972,1.2689928882571546,99,109,82,24087.0,0.03249170292669555,82,24087.0,0.03249170292669555,6.64813986301982
465.0,70,15296.0,145.67619047619047,1.5586859786502059,103,105,70,23614.0,0.051669555795312065,70,23614.0,0.051669555795312065,6.699809418815132
470.0,57,14439.0,134.94392523364485,1.9926136979277658,105,107,57,22879.0,0.07281768388401767,57,22879.0,0.07281768388401767,6.77262710269915
475.0,54,14464.0,136.45283018867926,2.4598743302711643,109,106,54,21520.0,0.09724412126630735,54,21520.0,0.09724412126630735,6.869871223965457
480.0,56,14623.0,140.60576923076923,2.4325807556239827,113,104,56,21412.0,0.1032125909205827,56,21412.0,0.1032125909205827,6.9730838148860395
485.0,65,14911.0,144.76699029126215,1.8316164310567435,117,103,65,21688.0,0.058078548262468145,65,21688.0,0.058078548262468145,7.031162363148508
490.0,75,15267.0,151.15841584158414,1.393736113140681,121,101,75,22045.0,0.04235653137009878,75,22045.0,0.04235653137009878,7.073518894518607
495.0,82,15661.0,153.5392156862745,0.7723025555059783,124,102,82,22439.0,0.022324706787531248,82,22439.0,0.022324706787531248,7.095843601306138
500.0,89,16098.0,160.98,0.10297955935073012,128,100,89,22876.0,0.007130668909646435,89,22876.0,0.007130668909646435,7.1029742702157845
505.0,95,16368.0,154.41509433962264,0.21659959913997892,128,106,95,22918.0,0.007478599838989279,95,22918.0,0.007478599838989279,7.1104528700547736
510.0,86,16523.0,152.99074074074073,1.4401362653036769,128,108,86,22633.0,0.058451847042085364,86,22633.0,0.058451847042085364,7.168904717096859
515.0,82,16726.0,154.87037037037038,1.6989495373189327,128,108,82,22896.0,0.06826832363143044,82,22896.0,0.06826832363143044,7.2371730407282895
520.0,85,17095.0,164.375,1.2337305951002302,132,104,85,23310.0,0.04660260786174573,85,23310.0,0.04660260786174573,7.283775648590035
525.0,84,14835.0,144.02912621359224,0.718992856533073,135,103,84,22783.0,0.014364483744103566,84,22783.0,0.014364483744103566,7.298140132334139
530.0,82,10801.0,105.8921568627451,1.5041203065458988,136,102,82,21321.0,0.041982678600740723,82,21321.0,0.041982678600740723,7.34012281093488
535.0,79,7671.0,76.71,1.2654299927525157,138,100,79,21705.0,0.030620266902927185,79,21705.0,0.030620266902927185,7.370743077837807
540.0,75,3836.0,40.808510638297875,0.5050379014102134,144,94,75,22086.0,0.028424053906302,75,22086.0,0.028424053906302,7.399167131744109
545.0,77,2577.0,25.77,0.8074247303924659,144,100,77,22463.0,0.050229386665515616,77,22463.0,0.050229386665515616,7.449396518409625
550.0,87,2984.0,28.97087378640777,0.6649209738949593,145,103,87,22870.0,0.047926550825765316,87,22870.0,0.047926550825765316,7.49732306923539
555.0,93,3428.0,33.28155339805825,0.5613669524323652,145,103,93,23314.0,0.021644055616484723,93,23314.0,0.021644055616484723,7.518967124851875
560.0,94,3439.0,32.14018691588785,0.4540861236963011,145,107,94,23001.0,0.008324967723786185,94,23001.0,0.008324967723786185,7.527292092575661
565.0,88,3227.0,30.443396226415093,1.2361126826418107,146,106,88,21953.0,0.034927772796504664,88,21953.0,0.034927772796504664,7.562219865372166
570.0,81,2971.0,28.295238095238094,1.345477345364183,147,105,81,22000.0,0.03074128155518265,81,22000.0,0.03074128155518265,7.592961146927348
575.0,78,2800.0,27.45098039215686,1.164907955506442,150,102,78,22394.0,0.03239956050925303,78,22394.0,0.03239956050925303,7.625360707436601
580.0,81,2767.0,26.60576923076923,0.7980146002502573,154,104,81,22780.0,0.03914885802724024,81,22780.0,0.03914885802724024,7.664509565463842
585.0,87,3181.0,30.295238095238094,0.7357897833068565,156,105,87,23194.0,0.05273711386862932,87,23194.0,0.05273711386862932,7.717246679332471
590.0,94,3632.0,33.94392523364486,0.5861425555101822,156,107,94,23648.0,0.04208227542764335,94,23648.0,0.04208227542764335,7.7593289547601145
595.0,104,4124.0,37.153153153153156,0.5066320331781491,156,111,104,24141.0,0.000909578461343226,104,24141.0,0.000909578461343226,7.760238533221457
600.0,105,4644.0,41.83783783783784,0.5881956206326857,156,111,105,24662.0,0.008486491596993452,105,24662.0,0.008486491596993452,7.768725024818451
