step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
420.0,50,1984.0,25.766233766233768,2.1808364407685734,228,77,50,4458.0,0.07544092310960866,50,4458.0,-1.519999999999996,-44.58
425.0,58,2254.0,28.175,2.0087500512459404,230,80,58,4725.0,0.07031225721433164,58,4725.0,-2.6700000000000017,-47.25
430.0,68,2557.0,31.9625,1.1410976564616129,234,80,68,5029.0,0.05132497783062115,68,5029.0,-3.039999999999999,-50.29
435.0,68,2784.0,33.54216867469879,0.9401649871870257,237,83,68,5319.0,0.04825132860094768,68,5319.0,-2.8999999999999986,-53.19
440.0,60,3007.0,34.5632183908046,2.5648392165166363,237,87,60,5560.0,0.12363531406632593,60,5560.0,-2.4100000000000037,-55.6
445.0,66,3307.0,37.57954545454545,2.01639778729726,238,88,66,5843.0,0.07627227392841743,66,5843.0,-2.8299999999999983,-58.43
450.0,71,3651.0,43.464285714285715,1.3204158703130555,242,84,71,6187.0,0.029262825974860053,71,6187.0,-3.4399999999999977,-61.87
455.0,70,3961.0,46.6,1.1613771268859463,245,85,70,6496.0,0.03918897579559377,70,6496.0,-3.0899999999999963,-64.96
460.0,63,4245.0,50.535714285714285,2.0249908714078115,248,84,63,6757.0,0.0844676573610102,63,6757.0,-2.6099999999999994,-67.57
465.0,63,4560.0,53.02325581395349,2.3004855201240644,248,86,63,7054.0,0.07155385092287839,63,7054.0,-2.970000000000013,-70.54
470.0,69,4896.0,56.275862068965516,1.3831876129974838,252,87,69,7390.0,0.03668007111768174,69,7390.0,-3.3599999999999994,-73.9
475.0,68,4037.0,46.94186046511628,1.402635533288987,256,86,68,7305.0,0.07135370712853463,68,7305.0,0.8500000000000085,-73.05
480.0,62,2986.0,34.72093023255814,1.7433982843411135,258,86,62,6847.0,0.06873186120590272,62,6847.0,4.579999999999998,-68.47
485.0,61,2788.0,31.681818181818183,2.011790909804681,258,88,61,7157.0,0.061805585803146046,61,7157.0,-3.0999999999999943,-71.57
490.0,64,3028.0,34.804597701149426,1.1818207497690794,263,87,64,7465.0,0.05303579187144363,64,7465.0,-3.0800000000000125,-74.65
495.0,73,3373.0,38.770114942528735,0.7887849793634791,265,87,73,7810.0,0.04351342281383771,73,7810.0,-3.4499999999999886,-78.1
500.0,75,3558.0,40.43181818181818,0.7374111323201362,266,88,75,8108.0,0.04502884473593386,75,8108.0,-2.980000000000004,-81.08
505.0,75,3652.0,38.851063829787236,1.2678618550338312,266,94,75,8322.0,0.0425833816862436,75,8322.0,-2.1400000000000006,-83.22
510.0,65,3901.0,40.635416666666664,1.9237712156504434,266,96,65,8642.0,0.08333890430682905,65,8642.0,-3.200000000000003,-86.42
515.0,72,4238.0,44.61052631578947,1.5053776573802302,269,95,72,8981.0,0.061663517324599036,72,8981.0,-3.3900000000000006,-89.81
520.0,80,4621.0,49.159574468085104,0.8170208837970375,272,94,80,9364.0,0.01610485704773328,80,9364.0,-3.8299999999999983,-93.64
525.0,87,5042.0,52.520833333333336,0.5269721832418776,274,96,87,9785.0,0.01796042186738702,87,9785.0,-4.209999999999994,-97.85
530.0,84,5367.0,55.329896907216494,0.6741294924107389,275,97,84,10119.0,0.0323261578740424,84,10119.0,-3.3400000000000034,-101.19
535.0,78,5608.0,57.224489795918366,1.4856233567918526,276,98,78,10290.0,0.049543520117262284,78,10290.0,-1.710000000000008,-102.9
540.0,72,5862.0,59.816326530612244,1.682913391278189,276,98,72,10655.0,0.04171911043747565,72,10655.0,-3.6499999999999915,-106.55
545.0,74,6180.0,61.18811881188119,1.3344624447305713,280,101,74,11013.0,0.05426440671955076,74,11013.0,-3.5799999999999983,-110.13
550.0,83,6573.0,65.07920792079207,0.9354385111169898,283,101,83,11406.0,0.05030308834845701,83,11406.0,-3.930000000000007,-114.06
555.0,90,7007.0,69.37623762376238,0.4049211454929401,285,101,90,11841.0,0.018268667020944488,90,11841.0,-4.349999999999994,-118.41
560.0,96,7479.0,71.22857142857143,0.3612527789421123,285,105,96,12313.0,0.006963768228579955,96,12313.0,-4.719999999999999,-123.13
565.0,101,7971.0,75.19811320754717,0.34231501687711646,286,106,101,12805.0,0.01665311873263754,101,12805.0,-4.920000000000016,-128.05
570.0,102,8475.0,79.95283018867924,0.3655766762435548,286,106,102,13309.0,0.01864428535911057,102,13309.0,-5.039999999999992,-133.09
575.0,97,7973.0,74.51401869158879,0.23224019543884977,287,107,97,13002.0,0.00905096301215851,97,13002.0,3.069999999999993,-130.02
580.0,95,6801.0,59.13913043478261,1.129771298748342,287,115,95,12017.0,0.03116127788347867,95,12017.0,9.850000000000009,-120.17
585.0,87,5933.0,51.59130434782609,1.5667639761255383,287,115,87,12448.0,0.0488919376902692,87,12448.0,-4.310000000000002,-124.48
590.0,87,5088.0,46.678899082568805,1.0428348450377771,293,109,87,12888.0,0.029995756078477688,87,12888.0,-4.3999999999999915,-128.88
595.0,89,4562.0,41.472727272727276,0.8596380018582241,294,110,89,13318.0,0.029349615118602037,89,13318.0,-4.300000000000011,-133.18
600.0,90,4659.0,41.598214285714285,0.8051787686957196,296,112,90,13566.0,0.034745396825821236,90,13566.0,-2.4799999999999898,-135.66
